68694	3490	as you 'd hoped	2
16224	700	a level	2
47702	2324	unsuspecting lawmen	2
115411	6149	of one of the greatest natural sportsmen of modern times	3
70321	3584	You do n't need to be a hip-hop fan to appreciate Scratch , and that 's the mark of a documentary that works	4
98085	5138	their resemblance	2
38999	1860	all men	2
45877	2231	unlikable , uninteresting , unfunny	1
22842	1034	Highly uneven	1
140099	7600	fighters	2
123631	6639	power to deform families , then tear them apart	1
5955	238	a thoughtful what-if for the heart as well as the mind	3
102688	5409	Lucy Liu	2
130080	7005	sloppy script	1
77698	3995	What Time Is It There ?	2
50205	2467	makes the film seem like something to endure instead of enjoy	1
73669	3767	nearly enough	2
49112	2399	unusually crafty and intelligent for Hollywood horror	3
133951	7228	their environs	2
131581	7090	see the joy the characters take in this creed	2
94018	4905	agonizing bore	0
49438	2419	Indian - , Russian	2
42998	2076	television ,	2
135596	7324	sit in neutral , hoping for a stiff wind to blow it uphill or something	2
111300	5902	movie concern	2
85819	4440	of why men leave their families	2
95062	4958	banged	2
116708	6224	most remarkable -LRB- and frustrating -RRB- thing	2
107730	5693	song-and-dance-man Pasach ` ke Burstein and	2
90289	4700	to discover that Tian 's meticulous talent has not withered during his enforced hiatus	3
74949	3842	a complete mess	0
121690	6521	the movie has enough vitality to justify the notion of creating a screen adaptation of Evans ' saga of Hollywood excess .	4
81838	4222	a charm	3
75095	3850	you will	2
94633	4940	The ending does n't work ... but most of the movie works so well I 'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .	2
31758	1488	Just about the surest bet for an all-around good time at the movies this summer	4
99690	5230	Clayburgh and Tambor are charming performers ; neither of them deserves Eric Schaeffer	2
68100	3456	close to the ground	2
51465	2534	this clever and very satisfying picture is more accurately Chabrolian .	3
24922	1136	lightness	2
45549	2213	put on an intoxicating show .	3
83257	4299	is one reason it 's so lackluster .	0
13827	595	gentle and	3
76252	3913	clashing cultures and a clashing mother\/daughter relationship	2
127160	6838	employ their quirky and fearless ability	3
25863	1184	a skateboard film as social anthropology	2
9653	403	Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and	3
41106	1970	compellingly tap into a spiritual aspect of their characters ' suffering	3
140908	7642	turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum	0
68911	3500	accept the characters and the film , flaws and all	3
118462	6329	love , racial tension	2
116767	6227	for corniness and cliche	2
6936	277	are flat	1
114698	6103	skipping straight	2
127091	6835	any other	2
98304	5151	the ticket cost	2
74475	3817	While puerile men dominate the story , the women shine .	2
119752	6404	hour-and-a-half-long commercial	1
27530	1265	of a documentary	2
14502	625	First Contact	2
8651	359	what is	2
52285	2585	a lesson	2
52672	2608	come to think of it ,	2
37588	1786	will have you at the edge of your seat for long stretches	3
150529	8202	I did n't care .	1
70047	3566	delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory	3
8871	369	hand	2
108444	5739	A soap-opera quality twist	2
50164	2465	near-miss .	1
116784	6228	rich subject	3
83854	4333	of saying girls find adolescence difficult to wade through	2
25005	1139	this tragedy	2
57581	2904	thinking some of this worn-out , pandering palaver is actually funny	2
14587	629	the subject matter may still be too close to recent national events	2
120263	6430	- character-who-shall - remain-nameless	2
29645	1373	Unbreakable	3
47876	2334	in storytelling usually found in anime like this	2
103455	5456	the innocence and idealism	2
25763	1179	A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .	2
58665	2957	and documentary feel	2
18237	797	the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .	3
51871	2559	allows his cast the benefit of being able to give full performances ...	3
134373	7248	unexpected blast	1
141200	7659	most intriguing movie experiences	4
23198	1050	we 're - doing-it-for - the-cash ' sequel	2
47439	2312	to work	2
73749	3772	Not only is entry number twenty the worst of the Brosnan bunch	1
66627	3383	-LRB- and literally -RRB- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense .	0
3557	133	the kind of production	2
988	36	as whatever terror the heroes of horror movies try to avoid	2
43990	2132	of impressive talent	4
52243	2580	icily	2
94582	4937	aptitude	2
105221	5556	is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies	3
59141	2983	maintain a sense of urgency and suspense	3
19597	861	lax and limp	1
75630	3877	gestures	2
141051	7649	the point of emotional and moral departure for protagonist Alice	2
56877	2861	Any movie that makes hard work	2
38610	1839	in the era of video	2
83784	4331	that fails on so many levels	0
11619	501	brilliant and macabre	4
54314	2699	ranges from bad	0
48592	2372	Philip	2
10533	444	poignant	4
45400	2206	a smile on your face and	3
12111	519	A sexy , peculiar and always entertaining costume drama set in Renaissance Spain , and the fact that it 's based on true events somehow makes it all the more compelling .	4
106044	5598	venture	2
147734	8038	is offensive , puerile and unimaginatively foul-mouthed if it was at least funny	1
151147	8240	very simple	2
6117	244	does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .	2
69210	3517	giddy and	2
153414	8379	slain rappers	1
9421	392	must	2
60535	3056	to the awfulness of the movie	0
136478	7379	hitting your head on the theater seat	1
45316	2203	anthology	2
75939	3895	Friday night diversion	2
148161	8062	the filmmakers ' paws	2
76730	3946	with a slow , deliberate gait	2
150070	8173	the intended , er , spirit of the piece	2
47837	2331	convincing impersonation	3
42810	2066	wild , endearing , masterful documentary	4
39553	1888	Star Trek was kind of terrific once ,	3
91055	4736	Iben Hjelje	2
73455	3754	Its metaphors	3
58401	2943	journey back	2
2189	82	their version	2
132842	7163	The animation is competent	3
30695	1427	a straight face	3
108091	5719	the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world	1
128452	6910	to match the ordeal of sitting through it	1
8958	374	An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough	3
51774	2554	that catches you up in something bigger than yourself	3
128118	6893	unrequited	2
45007	2183	does not make for much of a movie	1
154050	8415	on the inspired performance of Tim Allen	2
60620	3062	\* Corpus	2
12190	521	as though Jay Roach directed the film from the back of a taxicab	0
76425	3926	Greek Wedding	2
60219	3039	The Chateau , a sense of light-heartedness , that makes it attractive throughout	3
111610	5923	Charming , if overly complicated	2
78660	4048	around your neck so director Nick Cassavetes	2
5414	216	trusted audiences	3
70184	3573	Poets	2
58946	2972	enhances the excellent performances	4
117661	6278	if somewhat standardized ,	3
58877	2970	A clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem	0
33345	1562	Eyre 's -RRB-	2
23696	1076	riveting and surprisingly romantic ride	4
127772	6871	gross-out flicks , college flicks , or even flicks in general	1
81537	4204	, charismatic and tragically	3
120807	6464	as rare as snake foo yung	2
41574	2001	an oily arms dealer , squad car pile-ups and	2
140728	7635	as ill-fitting as Shadyac 's perfunctory directing chops	1
62638	3168	but instead	2
91294	4750	the hallmarks	3
145406	7901	Clooney 's	2
112374	5968	Alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .	3
150180	8180	see it twice	4
127341	6847	his predicament	2
47424	2311	shout , ` Hey	2
136624	7386	wear you	2
45626	2217	a treasure	4
76506	3932	gorgeous film	3
80638	4152	tracts	2
150953	8229	immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do	4
52600	2605	Crazy Nights	2
137506	7439	the film , directed by Joel Zwick	2
8385	349	uniformly well acted	3
140037	7598	will find it either moderately amusing or just plain irrelevant	1
7238	294	sustain	2
117173	6251	hug	2
55815	2791	understated expression	2
128398	6908	be fully successful	2
59458	2999	is of Brian De Palma 's addiction to the junk-calorie suspense tropes that have all but ruined his career .	1
147605	8032	one decent performance from the cast and	3
143536	7790	$ 99 bargain-basement special	1
19877	879	fifty	2
53082	2634	This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .	3
43202	2087	understands	2
86575	4483	of the Farrelly brothers ' oeuvre	2
6937	277	flat	1
76205	3909	conspirators	2
16733	722	about Zelda 's ultimate fate	2
54842	2731	There 's an epic here , but	2
41088	1970	The search for redemption	2
105210	5555	a cute alien creature	3
113342	6023	's because Panic Room is interested in nothing more than sucking you in ... and making you sweat	2
50312	2473	sun	2
63856	3231	bore most audiences into their own brightly colored dreams	1
10392	437	found relic	2
18759	823	fairly weak	1
66999	3401	wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car	2
127051	6832	already-shallow	1
132284	7131	virtually nothing to show	1
137052	7413	its funny , moving yarn	4
35580	1676	humorous and touching .	3
155445	8508	will be lulled into a coma	1
44284	2147	the state	2
141002	7648	A pleasant and engaging enough	3
77755	3998	really long , slow and dreary time	0
54281	2698	Wilco fans will have a great time , and	3
118698	6344	pull an arrow	2
129296	6952	cracking up or	2
456	16	ultimately	2
98456	5160	the worst films of the summer	0
118624	6339	a whip-crack	2
112035	5947	works on the whodunit level as its larger themes	2
105395	5566	takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion	2
27227	1253	surefire	2
131491	7085	, it 's a howler .	3
15826	679	even his lesser works outshine the best some directors can offer	3
579	22	couples	2
115292	6140	of a legal thriller	1
106715	5635	the need for national health insurance	3
64805	3282	it were any more of a turkey	0
125994	6768	you should never forget	2
77128	3967	on the Hardwood	2
155009	8481	a side dish no one ordered	1
41026	1967	its full potential	4
31018	1445	no doubt , it 's the worst movie I 've seen this summer	0
81891	4225	admirable energy , full-bodied characterizations and narrative urgency	3
127080	6834	to please	2
93386	4870	bestowed star Hoffman 's brother Gordy	2
70452	3592	an epic rather than the real deal	2
84872	4389	coming from a director beginning to resemble someone 's crazy French grandfather	1
142806	7750	clout	2
20356	909	all awkward , static	1
626	23	going to a house party	2
35905	1694	brazen enough to attempt to pass this stinker off as a scary movie	1
92037	4789	impressive hybrid .	3
60681	3066	nor are the uneven performances by the cast members , who seem bound and determined to duplicate Bela Lugosi 's now-cliched vampire accent .	2
138343	7489	other people	2
76333	3921	this underdramatized but overstated film	1
20469	914	A captivating new film .	4
11277	486	useless actioners	1
72655	3711	Less-than-compelling	1
114345	6081	in Newfoundland that cleverly captures the dry wit that 's so prevalent on The Rock	2
51874	2559	the benefit of being able to give full performances	3
64253	3252	, kinetically-charged spy flick worthy	3
55663	2783	Koepp 's screenplay	2
144484	7844	young adult life in urban South Korea	3
102620	5404	One of the most incoherent features in recent memory .	0
39601	1890	pleasant enough	3
37082	1758	all great films about a life you never knew existed	4
62918	3183	to my great pleasure ,	3
129376	6956	sinks further and further into comedy futility .	1
108221	5726	My precious new Star Wars movie	3
8923	372	sitting around	1
35539	1673	for a geriatric Peter	2
56230	2818	cardboard	2
48378	2362	yet , it must be admitted , not entirely humorless	3
54224	2694	The plot twists give I Am Trying to Break Your Heart an attraction it desperately needed .	3
69391	3527	sci-fi thriller	3
16941	734	to show	2
115172	6134	the poor quality of Pokemon 4	1
50427	2479	movie work	2
7186	293	a revealing alienation	2
78064	4018	Critics need a good laugh , too ,	3
59844	3018	, Stuart Little 2 manages sweetness largely without stickiness .	3
30989	1444	alternate reality '	2
130933	7057	much on Max when he should be filling the screen with this tortured , dull artist and monster-in-the	1
100737	5291	witty dialogue and inventive moments	4
135873	7337	radical '' or `` suck ''	1
125740	6756	Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it .	4
126644	6809	Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes	2
14575	628	clearly defines his characters	2
75824	3889	can only point the way	2
52120	2573	Expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women	3
77917	4009	Narc is a no-bull throwback to 1970s action films .	4
37867	1801	decides	3
106688	5634	lifting	2
105488	5570	, but he appears miserable throughout as he swaggers through his scenes .	1
25385	1161	it begins to seem as long as the two year affair which is its subject	1
68299	3466	a smile , just sneers and bile	1
112730	5986	acted by a British cast	2
125699	6753	considering its	2
129771	6984	if standard issue ,	2
155403	8506	Like the chilled breath of oral storytelling frozen onto film	3
92169	4796	's almost worth seeing ,	2
25221	1152	Melanie	2
109788	5816	Davis 's	2
32112	1503	2 ''	2
48049	2343	your introduction	2
